name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
Opak Singkong ,0.9306930693069307,0.42,0.2057142857142857,0.160741885625966,1,High-Carb,High-Protein,-0.057531073234001896
Anak sapi daging sedang segar,0.18811881188118812,0.12,0.10914285714285715,0.0,3,Low-Carb,High-Protein,-0.05771397891892402
Daging Anak Sapi,0.18811881188118812,0.12,0.10914285714285715,0.0,3,Low-Carb,High-Protein,-0.05771397891892402
Kaparende sayur,0.03762376237623762,0.02,0.013714285714285714,0.00401854714064915,3,Low-Carb,Low-Protein,-0.06025731464810511
Chicken teriyaki masakan,0.16633663366336635,0.096,0.07428571428571429,0.011591962905718702,3,Low-Carb,High-Protein,-0.06085407484545883
Ikan Mas goreng,0.18613861386138614,0.122,0.11028571428571429,0.0,3,Low-Carb,High-Protein,-0.0629327926027023
orange juice sainsburys,0.013861386138613862,0.0008799999999999999,0.0,0.0,2,Low-Carb,Low-Protein,-0.06348113457529135
Gulai tiram masakan,0.1306930693069307,0.07200000000000001,0.05142857142857143,0.01205564142194745,3,Low-Carb,High-Protein,-0.0651581758425632
Pundut nasi,0.10297029702970298,0.040999999999999995,0.010857142857142857,0.023338485316846985,1,Low-Carb,Low-Protein,-0.0660802769537551
Kue lumpur,0.2881188118811881,0.111,0.02057142857142857,0.06816074188562597,0,High-Carb,Low-Protein,-0.07728670027081663
Lapis legit,0.38514851485148516,0.157,0.037714285714285714,0.08578052550231839,4,High-Carb,High-Protein,-0.08699268074195965
Mi basah,0.08712871287128712,0.033,0.0034285714285714284,0.021638330757341576,3,Low-Carb,Low-Protein,-0.09104928218696433
Jagung Sayur (tumis) ,0.14742574257425745,0.10400000000000001,0.05942857142857143,0.031066460587326122,1,High-Carb,High-Protein,-0.0916046013653197
yogurt,0.09108910891089109,0.049,0.029714285714285714,0.010819165378670788,0,Low-Carb,High-Protein,-0.09294696217045807
Mie basah,0.08514851485148515,0.033,0.0034285714285714284,0.021638330757341576,1,Low-Carb,Low-Protein,-0.09316668248695996
Kue sus,0.2188118811881188,0.102,0.04285714285714286,0.03833075734157651,0,High-Carb,High-Protein,-0.09511368658131215
Oncom Merah Sayur (tumis) ,0.039603960396039604,0.02,0.011428571428571429,0.00463678516228748,3,Low-Carb,Low-Protein,-0.09934723756306407
Kacang Tunggak rempeyek,0.44653465346534654,0.20199999999999999,0.064,0.09227202472952087,1,High-Carb,High-Protein,-0.10240610109317473
Rempeyek kacang tolo,0.44653465346534654,0.20199999999999999,0.064,0.09227202472952087,1,High-Carb,High-Protein,-0.10240610109317473
Buah Naga Merah segar,0.0702970297029703,0.031000000000000003,0.009714285714285713,0.014064914992272025,4,Low-Carb,Low-Protein,-0.10271695129937854
Ikan Bader (Tawes),0.19603960396039605,0.13,0.10857142857142857,0.0,2,Low-Carb,High-Protein,-0.1093068017322596
Soto padang masakan,0.12574257425742574,0.066,0.03371428571428572,0.017001545595054096,3,Low-Carb,High-Protein,-0.12155029615565098
Pastel,0.30396039603960395,0.133,0.025714285714285714,0.06553323029366305,4,High-Carb,Low-Protein,-0.137361140381824
Mie Goreng ,0.4633663366336634,0.204,0.04342857142857143,0.0964451313755796,1,High-Carb,High-Protein,-0.13839192391445365
Susupan,0.08613861386138615,0.052000000000000005,0.030285714285714284,0.009737248840803708,2,Low-Carb,High-Protein,-0.13904214723733474
Gambas lodeh,0.012871287128712872,0.006,0.0017142857142857142,0.002472952086553323,3,Low-Carb,Low-Protein,-0.1408267373959848
Soto kudus masakan,0.03762376237623762,0.023,0.014857142857142857,0.0027820710973724882,3,Low-Carb,Low-Protein,-0.14248026318088652
Kerupuk Udang ,0.33663366336633666,0.3,0.17142857142857143,0.080370942812983,4,High-Carb,High-Protein,-0.14318337059066383
Kacang Bogor goreng,0.4742574257425743,0.23199999999999998,0.07257142857142856,0.0910355486862442,1,High-Carb,High-Protein,-0.1442104536893367
Kecimpring singkong goreng,0.4594059405940594,0.18600000000000003,0.006857142857142857,0.11282843894899536,1,High-Carb,Low-Protein,-0.14434788056991607
Kue ali,0.43564356435643564,0.185,0.021714285714285714,0.09969088098918083,0,High-Carb,Low-Protein,-0.14597871407044904
Keripik singkong berbumbu,0.4762376237623762,0.197,0.012571428571428572,0.11375579598145284,1,High-Carb,Low-Protein,-0.14839782394966236
Coto mangkasara kuda masakan,0.09504950495049505,0.059000000000000004,0.038857142857142854,0.0058732612055641415,3,Low-Carb,High-Protein,-0.1501264611347937
Nasi gemuk,0.1900990099009901,0.08800000000000001,0.021714285714285714,0.03771251931993817,1,High-Carb,Low-Protein,-0.15030612034506424
Karoket ,0.2891089108910891,0.11199999999999999,0.064,0.004327666151468315,4,Low-Carb,High-Protein,-0.15105789252926555
Wingko babat,0.35148514851485146,0.151,0.018285714285714287,0.0794435857805255,4,High-Carb,Low-Protein,-0.15155846157479333
Kerupuk udang goreng,0.4722772277227723,0.20500000000000002,0.026857142857142857,0.10587326120556415,4,High-Carb,Low-Protein,-0.15302334872763884
Keripik kentang,0.44356435643564357,0.188,0.01542857142857143,0.10370942812982997,1,High-Carb,Low-Protein,-0.15524657064057643
Daging Sapi,0.20495049504950497,0.14,0.10742857142857143,0.0,3,Low-Carb,High-Protein,-0.15892262002558763
Dodol manado,0.3693069306930693,0.165,0.02457142857142857,0.08021638330757341,4,High-Carb,Low-Protein,-0.16304060410508808
Sapi daging lemak sedang segar,0.19900990099009902,0.14,0.10742857142857143,0.0,3,Low-Carb,High-Protein,-0.16366655499463842
Susu Sapi,0.060396039603960394,0.035,0.018285714285714287,0.006646058732612055,2,Low-Carb,Low-Protein,-0.16670067022645033
cumin seeds,0.007920792079207921,0.005,0.002285714285714286,0.0013910355486862441,3,Low-Carb,Low-Protein,-0.16703924470228945
gushers fruit gushers,0.3564356435643564,0.06,0.0,0.0003091190108191654,2,Low-Carb,Low-Protein,-0.16746561294112103
Teri balado masakan,0.3613861386138614,0.223,0.13542857142857143,0.02704791344667697,3,High-Carb,High-Protein,-0.16747556472788697
granola,0.2900990099009901,0.146,0.046857142857142854,0.0499227202472952,4,High-Carb,High-Protein,-0.16966609864081203
Kerupuk urat,0.5821782178217821,0.409,0.3068571428571429,0.0018547140649149921,4,Low-Carb,High-Protein,-0.17226335122914418
Susu Kental Tak Manis,0.13663366336633664,0.079,0.04,0.015301391035548687,2,Low-Carb,High-Protein,-0.17344507155488081
alfalfa seeds,0.0009900990099009901,0.00075,0.0005714285714285715,3.0911901081916538e-06,4,Low-Carb,Low-Protein,-0.1770562140716569
Anak sapi daging gemuk segar,0.18217821782178217,0.14,0.10742857142857143,0.0,3,Low-Carb,High-Protein,-0.17878783848601087
Kerupuk Melinjo tipis goreng,0.4801980198019802,0.245,0.06571428571428571,0.09134466769706337,4,High-Carb,High-Protein,-0.18313458162600002
Roti boong,0.33762376237623765,0.162,0.03142857142857143,0.0669242658423493,1,High-Carb,High-Protein,-0.1885144984068231
Keripik singkong,0.4732673267326733,0.207,0.005142857142857143,0.11128284389489954,1,High-Carb,Low-Protein,-0.19138043652222772
Serimping talas kebumen,0.4732673267326733,0.212,0.014285714285714285,0.10695517774343122,1,High-Carb,Low-Protein,-0.19177093171950207
Oncom Hitam Goreng ,0.2811881188118812,0.14400000000000002,0.06857142857142857,0.021020092735703245,4,Low-Carb,High-Protein,-0.193494253699298
Kerupuk Udang berpati,0.35544554455445543,0.682,0.09828571428571428,0.5131375579598145,4,High-Carb,High-Protein,-0.1985579233663324
celery seeds,0.024752475247524754,0.016,0.006857142857142857,0.004173106646058733,4,Low-Carb,Low-Protein,-0.20076980897037333
Susu bubuk,0.5079207920792079,0.3,0.14057142857142857,0.055950540958268936,2,High-Carb,High-Protein,-0.2037282748722181
Sawo duren segar,0.06336633663366337,0.031000000000000003,0.005714285714285714,0.012364760432766615,4,Low-Carb,Low-Protein,-0.2039055851068155
Rempeyek kacang uci,0.49207920792079207,0.276,0.09714285714285714,0.078516228748068,1,High-Carb,High-Protein,-0.20391170482765342
Tepung Susu,0.503960396039604,0.3,0.14057142857142857,0.055950540958268936,2,High-Carb,High-Protein,-0.20532927974937715
Telur Terubuk,0.4207920792079208,0.28,0.17714285714285713,0.015455950540958269,3,Low-Carb,High-Protein,-0.20770586930921994
Sapi otak segar,0.12178217821782178,0.086,0.05942857142857143,0.0012364760432766616,3,Low-Carb,High-Protein,-0.20803326780351986
Teripang dendeng mentah,0.45742574257425744,0.324,0.22342857142857145,0.005409582689335394,3,Low-Carb,High-Protein,-0.20803734680344985
Ceriping getuk singkong,0.45742574257425744,0.207,0.006857142857142857,0.10463678516228749,1,High-Carb,Low-Protein,-0.20878987407489727
Bebek daging goreng,0.297029702970297,0.207,0.13714285714285715,0.006955177743431221,3,Low-Carb,High-Protein,-0.21176923625973376
Kerupuk mie kuning goreng,0.4712871287128713,0.21100000000000002,0.0005714285714285715,0.11020092735703245,1,High-Carb,Low-Protein,-0.21266744898766998
Keripik lampung,0.4801980198019802,0.222,0.009714285714285713,0.10772797527047914,4,High-Carb,Low-Protein,-0.21773834327765113
Fillet o-fish,0.26732673267326734,0.159,0.07028571428571428,0.02982998454404946,3,High-Carb,High-Protein,-0.22027008040428672
Ikan Asin bilis goreng,0.37623762376237624,0.275,0.192,0.0,3,Low-Carb,High-Protein,-0.22060467681388538
Tahu goreng,0.11386138613861387,0.085,0.055428571428571424,0.0038639876352395673,3,Low-Carb,High-Protein,-0.2257764114032642
Gulai ikan paya masakan,0.14653465346534653,0.098,0.05714285714285714,0.0077279752704791345,3,Low-Carb,High-Protein,-0.22608264134501765
Ikan gete goreng,0.26435643564356437,0.19399999999999998,0.132,0.0003091190108191654,3,Low-Carb,High-Protein,-0.23336162585704304
Telur Penyu,0.1425742574257426,0.102,0.06857142857142857,0.0,3,Low-Carb,High-Protein,-0.23446264121937152
Naan maran sapi masakan,0.4732673267326733,0.33899999999999997,0.21885714285714283,0.007882534775888716,3,Low-Carb,High-Protein,-0.2372022720007184
Sate Bandeng,0.2801980198019802,0.168,0.06914285714285714,0.03230293663060278,3,High-Carb,High-Protein,-0.237524764624711
Cap cai sayur,0.09603960396039604,0.063,0.03314285714285714,0.006491499227202473,3,Low-Carb,High-Protein,-0.243289220042552
Daging Domba,0.20396039603960398,0.14800000000000002,0.09771428571428573,0.0,3,Low-Carb,High-Protein,-0.2465452544556526
Domba daging kurus  segar,0.2,0.14800000000000002,0.09771428571428573,0.0,3,Low-Carb,High-Protein,-0.251427314292
Keripik tempe abadi sedang,0.504950495049505,0.27899999999999997,0.07028571428571428,0.08098918083462132,3,High-Carb,High-Protein,-0.25294529500728047
Kalio telur masakan,0.1910891089108911,0.12400000000000001,0.06057142857142857,0.01499227202472952,3,Low-Carb,High-Protein,-0.25347360823593795
Kacang sukro,0.4792079207920792,0.261,0.05028571428571429,0.08918083462132921,1,High-Carb,High-Protein,-0.25361266416342004
Telur Ayam,0.1603960396039604,0.115,0.07314285714285715,0.0010819165378670788,3,Low-Carb,High-Protein,-0.2542143322592158
Keripik tempe abadi telur,0.5237623762376238,0.317,0.11885714285714286,0.062132921174652245,3,High-Carb,High-Protein,-0.2596782099298581
Enting-enting gepuk kacang tanah,0.5188118811881188,0.292,0.076,0.080370942812983,1,High-Carb,High-Protein,-0.26142191550143606
Ongol-ongol ,0.11386138613861387,0.06,0.008571428571428572,0.021638330757341576,4,Low-Carb,Low-Protein,-0.2616337289380515
Woku ubi,0.1415841584158416,0.078,0.017714285714285714,0.023183925811437404,1,Low-Carb,Low-Protein,-0.2620457461036089
peanut butter cookie protein syntha 6,0.19801980198019803,0.06,0.0,0.0077279752704791345,4,Low-Carb,Low-Protein,-0.26397239182350163
Telur bebek tambak segar,0.18514851485148515,0.12400000000000001,0.062285714285714285,0.012210200927357032,3,Low-Carb,High-Protein,-0.2673735592914604
Itik alabio daging dendeng mentah,0.4910891089108911,0.335,0.17314285714285715,0.02843894899536321,3,High-Carb,High-Protein,-0.27167762380241417
Telur ayam kampung ,0.17722772277227722,0.133,0.07771428571428571,0.0068006182380216385,3,Low-Carb,High-Protein,-0.27357357932320936
Tahu telur,0.32475247524752476,0.19899999999999998,0.072,0.03802163833075734,3,High-Carb,High-Protein,-0.2739874041422466
Keripik ubi,0.48118811881188117,0.239,0.001142857142857143,0.10448222565687788,1,High-Carb,Low-Protein,-0.2771777498410294
Coto mangkasara sapi masakan,0.08316831683168317,0.06,0.03428571428571429,0.0021638330757341576,3,Low-Carb,High-Protein,-0.2831627520304466
Oncom Hitam Goreng bertepung ,0.30366336633663366,0.18,0.05142857142857143,0.04173106646058732,1,High-Carb,High-Protein,-0.2859748187068235
chocolate rasberry protein mini proteinfx,0.100990099009901,0.028999999999999998,0.0,0.0,2,Low-Carb,Low-Protein,-0.28715401935725926
Ikan Tembang,0.201980198019802,0.15,0.09142857142857143,0.0,3,Low-Carb,High-Protein,-0.289984558689895
Telur Bebek telur asin,0.19306930693069307,0.136,0.07771428571428571,0.0021638330757341576,3,Low-Carb,High-Protein,-0.2906810586369781
Ikan Sale segar,0.5287128712871287,0.39299999999999996,0.22971428571428573,0.007573415765069552,3,Low-Carb,High-Protein,-0.2945114682570565
tea with milk and sugar yorkshire,0.01485148514851485,0.005,0.0,0.0006182380216383308,2,Low-Carb,Low-Protein,-0.295018775278817
Ikan bandeng presto masakan,0.29306930693069305,0.203,0.09771428571428573,0.017465224111282845,2,Low-Carb,High-Protein,-0.29965673115836927
Kacang kedelai goreng,0.5158415841584159,0.37700000000000006,0.18400000000000002,0.03539412673879443,1,High-Carb,High-Protein,-0.3055309470394647
chia seeds dried,0.13663366336633664,0.087,0.026857142857142857,0.01839258114374034,4,Low-Carb,Low-Protein,-0.30556137784142273
Gudeg sayur,0.15841584158415842,0.092,0.018857142857142857,0.02472952086553323,3,Low-Carb,Low-Protein,-0.30560725610480305
Oncom Merah Goreng bertepung ,0.31683168316831684,0.187,0.04171428571428571,0.04791344667697063,1,High-Carb,High-Protein,-0.3073302496289968
Kacang Tanah rempeyek,0.5079207920792079,0.325,0.1,0.06846986089644512,1,High-Carb,High-Protein,-0.3081776398346476
Ikan Lele goreng,0.2495049504950495,0.19100000000000003,0.11371428571428571,0.0,3,Low-Carb,High-Protein,-0.30975499434931414
Kacang goyang,0.5108910891089109,0.311,0.08399999999999999,0.06862442040185471,1,High-Carb,High-Protein,-0.30999810522488463
Keremes,0.4702970297029703,0.255,0.009142857142857144,0.09953632148377126,2,High-Carb,Low-Protein,-0.31112361126791144
Ikan Asin teri goreng,0.42574257425742573,0.324,0.19085714285714284,0.0,3,Low-Carb,High-Protein,-0.31273016245772484
Tempe kedelai murni goreng,0.34653465346534656,0.266,0.14,0.0160741885625966,3,Low-Carb,High-Protein,-0.317213569045922
Kerupuk kemplang goreng,0.499009900990099,0.281,0.032,0.08825347758887171,4,High-Carb,High-Protein,-0.3221302823088382
mustard seeds ground,0.009900990099009901,0.006999999999999999,0.002857142857142857,0.0009273570324574961,4,Low-Carb,Low-Protein,-0.3247327131463365
Keripik tempe abadi murni,0.5366336633663367,0.424,0.23028571428571426,0.01792890262751159,3,Low-Carb,High-Protein,-0.3275699374022234
Kripik Tempe Goreng ,0.5366336633663367,0.424,0.23028571428571426,0.01777434312210201,3,Low-Carb,High-Protein,-0.32785795365603754
Tempe Goreng ,0.32475247524752476,0.23199999999999998,0.10514285714285714,0.019783616692426585,3,Low-Carb,High-Protein,-0.32970709884815125
Kacang Tanah atom,0.5297029702970297,0.381,0.15885714285714286,0.04451313755795981,1,High-Carb,High-Protein,-0.3353377160554263
Sate pusut masakan,0.2712871287128713,0.18600000000000003,0.07371428571428572,0.021020092735703245,3,Low-Carb,High-Protein,-0.3364158320639445
Kacang atom,0.5277227722772277,0.381,0.15885714285714286,0.04451313755795981,1,High-Carb,High-Protein,-0.3365960165455339
Es krim,0.2079207920792079,0.125,0.022857142857142857,0.03183925811437403,2,High-Carb,Low-Protein,-0.3381252072014699
caramel med iced coffee dunkin donuts,0.26534653465346536,0.09,0.0,0.0,2,Low-Carb,Low-Protein,-0.33917782623281906
Rusa daging dendeng mentah,0.5306930693069307,0.41500000000000004,0.23142857142857143,0.0,3,Low-Carb,High-Protein,-0.34590819680944795
Bayam tumis + oncom,0.100990099009901,0.067,0.021142857142857144,0.010664605873261205,3,Low-Carb,Low-Protein,-0.34847167056209016
tea blueberry muffin tekanne,0.0039603960396039604,0.002,0.0,0.0006182380216383308,2,Low-Carb,Low-Protein,-0.34880682581280376
peanuts cooked,0.5663366336633664,0.396,0.13885714285714287,0.05919629057187016,4,High-Carb,High-Protein,-0.34952041821866153
Anyang sayur,0.12475247524752475,0.079,0.019428571428571427,0.015919629057187017,3,Low-Carb,Low-Protein,-0.34990447703065214
Soto pemalang masakan,0.07425742574257425,0.052000000000000005,0.02057142857142857,0.005409582689335394,3,Low-Carb,Low-Protein,-0.3503843298460701
egg fried,0.0891089108910891,0.068,0.036,0.0006182380216383308,0,Low-Carb,High-Protein,-0.3521691545255469
Jamur sagu,0.047524752475247525,0.032,0.010857142857142857,0.004327666151468315,1,Low-Carb,Low-Protein,-0.3538121989787864
Ayam taliwang masakan,0.2613861386138614,0.201,0.104,0.004173106646058733,3,Low-Carb,High-Protein,-0.3551318318345854
Misro ,0.21584158415841584,0.16,0.004571428571428572,0.07758887171561052,3,High-Carb,Low-Protein,-0.36063180033014763
acorn dried,0.1425742574257426,0.08900000000000001,0.013142857142857142,0.023493044822256566,1,Low-Carb,Low-Protein,-0.3672733893688326
Ikan telur asin mentah,0.35445544554455444,0.264,0.11828571428571429,0.014528593508500774,3,Low-Carb,High-Protein,-0.3701038416842534
acorn raw,0.10891089108910891,0.068,0.009714285714285713,0.01777434312210201,1,Low-Carb,Low-Protein,-0.3719646290088464
Soto madura masakan,0.0594059405940594,0.045,0.02,0.002009273570324575,3,Low-Carb,Low-Protein,-0.3870040469980785
Abon haruwan,0.5079207920792079,0.37,0.13542857142857143,0.03292117465224111,3,High-Carb,High-Protein,-0.39701043952794424
Telur Ayam dadar,0.2485148514851485,0.19399999999999998,0.09314285714285715,0.0021638330757341576,3,Low-Carb,High-Protein,-0.39713084373334895
Gulai keumamah masakan,0.10891089108910891,0.08199999999999999,0.03371428571428572,0.004945904173106646,3,Low-Carb,High-Protein,-0.3979346027253177
Sapi daleman segar,0.18118811881188118,0.14400000000000002,0.06857142857142857,0.0021638330757341576,3,Low-Carb,High-Protein,-0.4043550674193856
Kangkung tumis,0.05148514851485149,0.036000000000000004,0.010285714285714285,0.00463678516228748,3,Low-Carb,Low-Protein,-0.4093819631102976
Telur Bebek dadar,0.298019801980198,0.237,0.11428571428571428,0.0,3,Low-Carb,High-Protein,-0.41176416175955216
Sayur sop,0.026732673267326732,0.02,0.0074285714285714285,0.0015455950540958269,3,Low-Carb,Low-Protein,-0.4124324183616121
Moon tahu,0.12673267326732673,0.1,0.045714285714285714,0.002009273570324575,3,Low-Carb,High-Protein,-0.41249053521174256
Soto betawi masakan,0.13366336633663367,0.08800000000000001,0.014285714285714285,0.01777434312210201,3,Low-Carb,Low-Protein,-0.41851051349990304
Ubi Jalar Rebus,0.11287128712871287,0.096,0.008,0.03956723338485317,1,High-Carb,Low-Protein,-0.4290935166390043
Sardines dalam kaleng,0.3346534653465347,0.27,0.12057142857142858,0.0015455950540958269,2,Low-Carb,High-Protein,-0.44189751426547624
Ares sayur,0.11188118811881188,0.07200000000000001,0.005142857142857143,0.01731066460587326,2,Low-Carb,Low-Protein,-0.44284509522332854
Sapi daging gemuk segar,0.2702970297029703,0.22,0.1,0.0,3,Low-Carb,High-Protein,-0.44395440148737914
Kacang tanah sari,0.5554455445544555,0.438,0.1457142857142857,0.0401854714064915,1,High-Carb,High-Protein,-0.45386949536510635
Kacang Tanah kacang sari,0.5554455445544555,0.438,0.1457142857142857,0.0401854714064915,1,High-Carb,High-Protein,-0.45386949536510635
Kacang tanah sangan tanpa selaput,0.5534653465346535,0.44200000000000006,0.1537142857142857,0.03647604327666151,1,High-Carb,High-Protein,-0.4549683509858834
Sapi hati sosis (liverworst),0.2712871287128713,0.22,0.09142857142857143,0.00463678516228748,3,Low-Carb,High-Protein,-0.4568376950261333
Noga Kacang Tanah ,0.594059405940594,0.41700000000000004,0.08,0.06491499227202473,1,High-Carb,High-Protein,-0.45800899202695516
Susu Kerbau,0.15841584158415842,0.12,0.036,0.01097372488408037,2,Low-Carb,High-Protein,-0.46097545176170346
Soto pekalongan masakan,0.09306930693069307,0.068,0.017142857142857144,0.007882534775888716,3,Low-Carb,Low-Protein,-0.46174348724621883
Tempe pasar goreng,0.3326732673267327,0.28,0.11428571428571428,0.01205564142194745,3,Low-Carb,High-Protein,-0.4618891792475912
Buntil daun talas,0.13960396039603962,0.102,0.025142857142857144,0.012364760432766615,1,Low-Carb,Low-Protein,-0.46196340188357515
Kacang tanah kering,0.5198019801980198,0.42700000000000005,0.15942857142857142,0.026893353941267385,1,High-Carb,High-Protein,-0.4630178813874336
Kacang tanah goreng,0.5584158415841585,0.444,0.1457142857142857,0.03941267387944358,1,High-Carb,High-Protein,-0.4635838698415334
Singkong Goreng ,0.2821782178217822,0.18,0.005714285714285714,0.04327666151468315,1,High-Carb,Low-Protein,-0.4642760504558965
safflower seed kernels dried,0.14455445544554454,0.109,0.026285714285714284,0.01499227202472952,4,Low-Carb,Low-Protein,-0.46848466203385686
Keripik tempe,0.5752475247524752,0.406,0.06914285714285714,0.06445131375579599,3,High-Carb,High-Protein,-0.47354459399710924
Ikan Asin pepetek goreng,0.6455445544554456,0.543,0.23085714285714284,0.0,3,Low-Carb,High-Protein,-0.48353343151153355
Gulai kambing,0.12475247524752475,0.094,0.024,0.009582689335394128,3,Low-Carb,Low-Protein,-0.4842936082119654
Ayam,0.299009900990099,0.25,0.104,0.0,3,Low-Carb,High-Protein,-0.4882765127176232
Tumis bandeng,0.18712871287128713,0.157,0.06457142857142857,0.0009273570324574961,3,Low-Carb,High-Protein,-0.48897213057260946
flaxseeds,0.054455445544554455,0.043,0.010857142857142857,0.00463678516228748,4,Low-Carb,Low-Protein,-0.5051022281295444
pumpkin squash seeds roasted,0.04554455445544554,0.039,0.013714285714285714,0.0018547140649149921,4,Low-Carb,Low-Protein,-0.5144519701416836
pistachio nuts roasted,0.1702970297029703,0.13699999999999998,0.036,0.013137557959814528,4,Low-Carb,High-Protein,-0.5159334033014533
Keripik bayam,0.5801980198019802,0.406,0.028,0.07758887171561052,3,High-Carb,Low-Protein,-0.5177725539538464
Keju Kacang Tanah,0.5841584158415841,0.49,0.15428571428571428,0.03230293663060278,1,High-Carb,High-Protein,-0.5193981999700641
watermelon seed kernels dried,0.596039603960396,0.512,0.17485714285714288,0.025502318392581144,2,High-Carb,High-Protein,-0.5228511894652448
Kacang Tanah sangan berselaput,0.5633663366336634,0.484,0.16457142857142856,0.024420401854714065,1,Low-Carb,High-Protein,-0.5236515331837388
Soto dengan Daging,0.12623762376237624,0.094,0.014857142857142857,0.012828438948995364,3,Low-Carb,Low-Protein,-0.525310053432521
poppy seeds,0.04554455445544554,0.037000000000000005,0.009142857142857144,0.0038639876352395673,4,Low-Carb,Low-Protein,-0.5267946676414785
spanish peanuts roasted,0.8425742574257425,0.721,0.23542857142857143,0.03972179289026275,4,High-Carb,High-Protein,-0.5291511135080527
valencia peanuts raw,0.8237623762376238,0.6950000000000001,0.20914285714285716,0.04714064914992272,4,High-Carb,High-Protein,-0.5325758662772445
virginia peanuts roasted,0.1712871287128713,0.146,0.04457142857142857,0.00927357032457496,4,Low-Carb,High-Protein,-0.5380116053370811
Kue kelapa,0.5851485148514851,0.42100000000000004,0.032,0.07341576506955177,2,High-Carb,High-Protein,-0.5393223901254462
Toge -Tahu makanan,0.38811881188118813,0.28500000000000003,0.03085714285714286,0.04389489953632148,3,High-Carb,High-Protein,-0.5417089032056348
pumpkin squash seeds dried,0.7138613861386138,0.633,0.22285714285714286,0.02132921174652241,4,Low-Carb,High-Protein,-0.544661902554475
Ikan Asin japuh goreng,0.3445544554455446,0.295,0.10685714285714286,0.0,3,Low-Carb,High-Protein,-0.5460452132431618
Keripik oncom,0.592079207920792,0.438,0.04742857142857143,0.06584234930448223,4,High-Carb,High-Protein,-0.5484545420075725
Kacang Tanah Rebus ,0.3811881188118812,0.31,0.08,0.02009273570324575,1,Low-Carb,High-Protein,-0.5506643656330195
Lemak ikan,0.3683168316831683,0.294,0.06857142857142857,0.022256568778979906,3,Low-Carb,High-Protein,-0.5516214127377973
Sapi daging kornet,0.2861386138613861,0.25,0.09142857142857143,0.0,3,Low-Carb,High-Protein,-0.5541750281673511
Ulat sagu panggang,0.37623762376237624,0.303,0.068,0.02302936630602782,1,Low-Carb,High-Protein,-0.5633941342179904
Kacang mete/biji jambu monyet segar,0.6099009900990099,0.484,0.09314285714285715,0.04435857805255023,1,High-Carb,High-Protein,-0.5681217153404319
Alpukat segar,0.08415841584158416,0.065,0.005142857142857143,0.011901081916537867,4,Low-Carb,Low-Protein,-0.5698240709141108
peanuts raw,0.8198019801980199,0.7190000000000001,0.21542857142857144,0.03632148377125193,4,High-Carb,High-Protein,-0.5699539475781297
spanish peanuts,0.8237623762376238,0.7240000000000001,0.2182857142857143,0.0357032457496136,4,High-Carb,High-Protein,-0.5705655938618619
virginia peanuts raw,0.8138613861386139,0.7120000000000001,0.21028571428571427,0.03724884080370943,4,High-Carb,High-Protein,-0.5706928503161841
valencia peanuts roasted,0.17524752475247524,0.154,0.046285714285714284,0.007573415765069552,4,Low-Carb,High-Protein,-0.5714220424431947
Coklat Susu batang,0.37722772277227723,0.35000000000000003,0.05142857142857143,0.08284389489953632,2,High-Carb,High-Protein,-0.5718746231371178
peanuts roasted,0.1782178217821782,0.158,0.048,0.007109737248840803,4,Low-Carb,High-Protein,-0.577325457110884
Gulai pakis,0.1415841584158416,0.114,0.022857142857142857,0.00927357032457496,3,Low-Carb,Low-Protein,-0.5782335361579963
cashew nuts roasted,0.1722772277227723,0.14300000000000002,0.02914285714285714,0.013910355486862442,4,Low-Carb,High-Protein,-0.580147524683812
Telur Ayam bagian kuning,0.3574257425742574,0.319,0.11028571428571429,0.0010819165378670788,3,Low-Carb,High-Protein,-0.5809088813025284
Gulai pliek,0.17425742574257425,0.149,0.04171428571428571,0.004945904173106646,3,Low-Carb,High-Protein,-0.5872875855299564
Soto tanpa Daging ,0.11594059405940593,0.086,0.002285714285714286,0.014837712519319937,3,Low-Carb,Low-Protein,-0.5940626722768269
Domba daging gemuk segar,0.31386138613861386,0.277,0.0897142857142857,0.0,3,Low-Carb,High-Protein,-0.5967128351691103
sesame seeds toasted,0.04455445544554455,0.038,0.008,0.0032457496136012367,2,Low-Carb,Low-Protein,-0.6004708092165654
Bebek (itik),0.3227722772277228,0.28600000000000003,0.09142857142857143,0.0,3,Low-Carb,High-Protein,-0.602811454041639
Kacang Tanah rebus berkulit,0.3564356435643564,0.312,0.07714285714285714,0.019783616692426585,1,Low-Carb,High-Protein,-0.6033990333148328
Telur Ayam ceplok,0.3792079207920792,0.329,0.08628571428571429,0.012828438948995364,3,Low-Carb,High-Protein,-0.6062247857595553
Biji Jambu Mete,0.5564356435643565,0.49600000000000005,0.12114285714285714,0.03647604327666151,4,High-Carb,High-Protein,-0.6081215237963472
Sayur garu,0.17623762376237623,0.139,0.014857142857142857,0.016383307573415763,3,Low-Carb,Low-Protein,-0.6114411657840358
sunflower seeds dry roasted,0.046534653465346534,0.04,0.008571428571428572,0.0029366306027820708,4,Low-Carb,Low-Protein,-0.6122604649144189
Kelapa Setengah Tua daging,0.1782178217821782,0.15,0.022857142857142857,0.015455950540958269,2,Low-Carb,Low-Protein,-0.6266841262052799
