name,calories,fat,proteins,carbohydrate,Meal Type,Carb_Level,Protein_Level,Nutrient_Density
Ikan Ekor Kuning,0.1079207920792079,0.04,0.0971428571428571,0.0,3,Low-Carb,High-Protein,0.5294839535366294
Kacang hitam kering,0.3425742574257426,0.017,0.0948571428571428,0.1021638330757341,1,High-Carb,High-Protein,0.5254932223816505
Ayam goreng pasundan dada,0.2435643564356435,0.09,0.2165714285714285,0.001081916537867,3,Low-Carb,High-Protein,0.524103045594766
Dendeng Daging Sapi,0.4287128712871287,0.09,0.3142857142857143,0.0,3,Low-Carb,High-Protein,0.52315945274255
instant coffee with water,0.0039603960396039,0.0,0.0011428571428571,0.0009273570324574,2,Low-Carb,Low-Protein,0.5225971234932372
instant lemon tea,0.0019801980198019,0.0,0.0005714285714285,0.0004636785162287,2,Low-Carb,Low-Protein,0.5224652343235737
pineapple orange juice,0.1237623762376237,0.0,0.0188571428571428,0.0455950540958268,2,High-Carb,Low-Protein,0.5207695435620827
Daun Lompong Tales,0.0396039603960396,0.008,0.0171428571428571,0.0114374034003091,2,Low-Carb,Low-Protein,0.5196384578438861
Ikan Bandeng,0.1277227722772277,0.048,0.1142857142857142,0.0,3,Low-Carb,High-Protein,0.518977110555734
instant coffee powder,0.3495049504950495,0.005,0.0697142857142857,0.1165378670788253,2,High-Carb,High-Protein,0.5185953273081063
coffee,0.0019801980198019,0.00069,0.0017142857142857,0.0,2,Low-Carb,Low-Protein,0.5170031990987547
Ikan Mujair dendeng mentah,0.5762376237623762,0.152,0.3902857142857143,0.0574961360123647,3,High-Carb,High-Protein,0.5132975092277929
lotus seeds dried,0.1049504950495049,0.006,0.028,0.031839258114374,4,High-Carb,Low-Protein,0.5129918167338007
Tempe lamtoro var. gung dengan kulit,0.1445544554455445,0.023,0.0668571428571428,0.0302936630602782,3,High-Carb,High-Protein,0.5129575060925622
Daun pepaya segar,0.0861386138613861,0.02,0.0457142857142857,0.0183925811437403,4,Low-Carb,High-Protein,0.5120392915738136
Kacang mentega kering,0.3405940594059406,0.021,0.0954285714285714,0.0998454404945904,1,High-Carb,High-Protein,0.5116751024724998
chocolate yogurt,0.1663366336633663,0.0,0.0302857142857142,0.0545595054095826,2,High-Carb,High-Protein,0.5100783137687671
Daun tespong segar,0.0693069306930693,0.003,0.0165714285714285,0.0214837712519319,2,Low-Carb,Low-Protein,0.5057891567792238
fenugreek seeds,0.0356435643564356,0.0069999999999999,0.0148571428571428,0.0100463678516228,4,Low-Carb,Low-Protein,0.5022788476171467
Bonggol Pisang kering,0.2425742574257425,0.0,0.0194285714285714,0.1023183925811437,4,High-Carb,Low-Protein,0.5018935785195836
Dendeng belut goreng,0.3782178217821782,0.141,0.3182857142857143,0.0123647604327666,3,Low-Carb,High-Protein,0.5014305576460798
Leupeut Ketan ,0.2376237623762376,0.005,0.0445714285714285,0.0792890262751159,1,High-Carb,High-Protein,0.5002023091278235
Kangkung tondano,0.0425742574257425,0.002,0.0102857142857142,0.0129829984544049,3,Low-Carb,Low-Protein,0.49955570502926155
Cumi-cumi goreng,0.2623762376237624,0.1009999999999999,0.232,0.0,3,Low-Carb,High-Protein,0.49928111594744534
bran flakes,0.1297029702970297,0.008,0.0228571428571428,0.0497681607418856,2,High-Carb,Low-Protein,0.49825231603190456
Daun ubi tinta segar,0.0544554455445544,0.001,0.0097142857142857,0.0183925811437403,1,Low-Carb,Low-Protein,0.4977715050433853
Kacang merah segar,0.1693069306930693,0.022,0.0628571428571428,0.0432766615146831,1,High-Carb,High-Protein,0.4969277223306703
Kacang kuning kering,0.3514851485148514,0.025,0.0971428571428571,0.1020092735703245,1,High-Carb,High-Protein,0.49547366645608554
Ayam goreng sukabumi dada,0.2415841584158415,0.092,0.2097142857142857,0.0015455950540958,3,Low-Carb,High-Protein,0.49365565976987286
Lamtoro tempe,0.1405940594059406,0.025,0.0628571428571428,0.0315301391035548,3,High-Carb,High-Protein,0.4935257487274532
Nangka Muda,0.0504950495049505,0.004,0.0114285714285714,0.0174652241112828,4,Low-Carb,Low-Protein,0.49298501138022055
Kacang tunis kering,0.3475247524752475,0.012,0.0697142857142857,0.1126738794435857,1,High-Carb,High-Protein,0.4902893208468264
Nangka biji,0.1633663366336633,0.001,0.024,0.0567233384853168,4,High-Carb,Low-Protein,0.4880004787253726
Jagung muda kuning mentah,0.1455445544554455,0.0069999999999999,0.0291428571428571,0.0486862442040185,1,High-Carb,High-Protein,0.4866455840020723
Jagung muda rebus,0.1405940594059406,0.0069999999999999,0.0285714285714285,0.0468315301391035,1,High-Carb,High-Protein,0.48652462611102143
Kacang Andong,0.3524752475247524,0.0409999999999999,0.1171428571428571,0.0952086553323029,1,High-Carb,High-Protein,0.48613633877025164
Koro andong kering,0.3524752475247524,0.0409999999999999,0.1171428571428571,0.0952086553323029,3,High-Carb,High-Protein,0.48613633877025164
Kentang,0.0821782178217821,0.001,0.0114285714285714,0.0295208655332302,1,High-Carb,Low-Protein,0.4861257872816205
Sop Kool dan Wortel,0.0148514851485148,0.001,0.0034285714285714,0.004791344667697,3,Low-Carb,Low-Protein,0.4861082858574929
Jantung Pisang segar,0.0306930693069306,0.003,0.0068571428571428,0.0109737248840803,4,Low-Carb,Low-Protein,0.48318349688075896
Bentul talas kukus,0.0702970297029703,0.003,0.0131428571428571,0.0238021638330757,1,Low-Carb,Low-Protein,0.482873006816271
Buah kelor,0.0376237623762376,0.002,0.0085714285714285,0.0115919629057187,4,Low-Carb,Low-Protein,0.4827509950898326
Emping (kerupuk melinjo),0.3415841584158416,0.015,0.0685714285714285,0.1105100463678516,1,High-Carb,High-Protein,0.4803530566147412
Kerupuk Melinjo mentah,0.3415841584158416,0.015,0.0685714285714285,0.1105100463678516,4,High-Carb,High-Protein,0.4803530566147412
water chestnut canned,0.0693069306930693,0.00015,0.0068571428571428,0.0265842349304482,2,High-Carb,Low-Protein,0.4803400917424894
Ikan sunu segar,0.1099009900990099,0.034,0.076,0.010355486862442,3,Low-Carb,High-Protein,0.47638342868291395
Nasi jagung,0.3534653465346534,0.005,0.0502857142857142,0.1228748068006182,1,High-Carb,High-Protein,0.4757469069826883
Jambu Air,0.0455445544554455,0.0,0.0034285714285714,0.0182380216383307,4,Low-Carb,Low-Protein,0.47571257669279743
Pisang angleng (pisang ampyang) segar,0.0673267326732673,0.002,0.0074285714285714,0.0265842349304482,4,High-Carb,Low-Protein,0.47547726750837677
Kembang tahu,0.3762376237623762,0.138,0.2794285714285714,0.0360123647604327,3,High-Carb,High-Protein,0.47161807688588553
Pempek tenggiri,0.1712871287128713,0.012,0.0411428571428571,0.0516228748068006,4,High-Carb,High-Protein,0.47151972852155183
Rambutan,0.0683168316831683,0.001,0.0051428571428571,0.0279752704791344,4,High-Carb,Low-Protein,0.47012802998407444
Ampas kacang hijau,0.095049504950495,0.006,0.0211428571428571,0.0295208655332302,1,High-Carb,Low-Protein,0.46989463863815806
Taoge kacang kedelai segar,0.0752475247524752,0.026,0.0514285714285714,0.0098918083462132,1,Low-Carb,High-Protein,0.46938301968003404
Jagung Putih segar,0.1386138613861386,0.013,0.0268571428571428,0.0511591962905718,1,High-Carb,Low-Protein,0.46904306289784453
Jagung Kuning segar,0.1386138613861386,0.013,0.0268571428571428,0.0511591962905718,1,High-Carb,Low-Protein,0.46904306289784453
Tales mentah,0.097029702970297,0.002,0.0108571428571428,0.036630602782071,2,High-Carb,Low-Protein,0.46879744500190307
Ikan tempahas segar,0.1,0.0409999999999999,0.0862857142857142,0.0015455950540958,3,Low-Carb,High-Protein,0.46830841031399784
Beras tumbuk mentah,0.3504950495049505,0.004,0.0445714285714285,0.1234930448222565,1,High-Carb,High-Protein,0.4680922185154835
boysenberries frozen,0.0653465346534653,0.003,0.0085714285714285,0.0248840803709428,4,Low-Carb,Low-Protein,0.4660544441940364
boysenberries frozen,0.0653465346534653,0.003,0.0085714285714285,0.0248840803709428,2,Low-Carb,Low-Protein,0.4660544441940364
Ikan Segar,0.1118811881188118,0.045,0.0971428571428571,0.0,3,Low-Carb,High-Protein,0.4660514601974417
Buah Atung,0.0227722772277227,0.002,0.0045714285714285,0.0080370942812983,4,Low-Carb,Low-Protein,0.4658320691680105
Vermicelli,0.3594059405940594,0.004,0.0497142857142857,0.1216383307573415,3,High-Carb,High-Protein,0.465635461004209
Makaroni,0.3594059405940594,0.004,0.0497142857142857,0.1216383307573415,1,High-Carb,High-Protein,0.465635461004209
lemon juice,0.0534653465346534,0.006,0.0051428571428571,0.0256568778979907,2,High-Carb,Low-Protein,0.46383822064173075
Kerupuk kemplang panggang,0.3524752475247524,0.011,0.0554285714285714,0.1188562596599691,4,High-Carb,High-Protein,0.4632505941469828
Koro Roway biji,0.3405940594059406,0.021,0.0714285714285714,0.1072642967542504,3,High-Carb,High-Protein,0.4629922361700334
Mangga benggala segar,0.0623762376237623,0.004,0.0137142857142857,0.0191653786707882,4,Low-Carb,Low-Protein,0.4629840224613014
Kacang urei kering,0.3504950495049505,0.018,0.0731428571428571,0.1071097372488407,1,High-Carb,High-Protein,0.4629227479763824
carrot juice,0.0792079207920792,0.003,0.0108571428571428,0.0287480680061823,2,High-Carb,Low-Protein,0.46213495269570165
Tomat air (juice) segar,0.0198019801980198,0.002,0.0057142857142857,0.0054095826893353,2,Low-Carb,Low-Protein,0.4607320874124462
Pisang Mas,0.1257425742574257,0.002,0.008,0.0519319938176197,4,High-Carb,Low-Protein,0.46071534199449216
water chestnut raw,0.1188118811881188,0.001,0.0097142857142857,0.045904173106646,2,High-Carb,Low-Protein,0.4597014925886125
Jeruk Manis,0.0445544554455445,0.002,0.0051428571428571,0.0173106646058732,4,Low-Carb,Low-Protein,0.4590576292891565
Pisang Lampung,0.098019801980198,0.002,0.0074285714285714,0.0395672333848531,4,High-Carb,Low-Protein,0.45904342654240354
Suweg talas segar,0.0732673267326732,0.001,0.008,0.0265842349304482,1,High-Carb,Low-Protein,0.4583731665250611
Pisang hijau segar,0.1158415841584158,0.003,0.0114285714285714,0.0446676970633693,4,High-Carb,Low-Protein,0.4583484465378557
Pisang goroho segar,0.1138613861386138,0.002,0.0108571428571428,0.0431221020092735,4,High-Carb,Low-Protein,0.4565093586141591
Pisang Ambon,0.098019801980198,0.002,0.0068571428571428,0.0398763523956723,4,High-Carb,Low-Protein,0.45636736640710285
Kecipir buah muda,0.0346534653465346,0.002,0.0165714285714285,0.0012364760432766,4,Low-Carb,Low-Protein,0.45615779832788195
Pisang Raja,0.1188118811881188,0.002,0.0068571428571428,0.0491499227202473,4,High-Carb,Low-Protein,0.45455564276637334
passion fruit juice yellow,0.1247524752475247,0.001,0.0057142857142857,0.0519319938176197,2,High-Carb,Low-Protein,0.4540657438160573
Tepung beras mentah,0.3495049504950495,0.005,0.04,0.1236476043276661,1,High-Carb,High-Protein,0.4539196088162546
Pisang gapi segar ,0.1257425742574257,0.003,0.012,0.0480680061823802,4,High-Carb,Low-Protein,0.45384431386966156
Buah negri segar,0.0544554455445544,0.001,0.0068571428571428,0.018856259659969,4,Low-Carb,Low-Protein,0.4538196033542465
Pisang Raja Sere (Susu),0.1168316831683168,0.002,0.0068571428571428,0.0480680061823802,2,High-Carb,Low-Protein,0.4529995169525942
tomato vegetable juice,0.0524752475247524,0.002,0.0085714285714285,0.0171561051004636,2,Low-Carb,Low-Protein,0.4521575911215853
vegetable juice,0.0524752475247524,0.002,0.0085714285714285,0.0171561051004636,2,Low-Carb,Low-Protein,0.4521575911215853
Beras jagung putih kering mentah,0.3039603960396039,0.001,0.0274285714285714,0.1109737248840803,1,High-Carb,Low-Protein,0.4520386407711762
Roti Putih,0.2455445544554455,0.012,0.0457142857142857,0.0772797527047913,1,High-Carb,High-Protein,0.45203033166384193
tomato juice,0.0405940594059405,0.0069999999999999,0.012,0.0132921174652241,2,Low-Carb,Low-Protein,0.4505995983971244
Sayur bunga pepaya,0.0485148514851485,0.003,0.0097142857142857,0.0151468315301391,3,Low-Carb,Low-Protein,0.4505974145608235
Jagung Putih muda,0.1277227722772277,0.013,0.0234285714285714,0.0468315301391035,1,High-Carb,Low-Protein,0.4483120138621524
Jagung Kuning muda,0.1277227722772277,0.013,0.0234285714285714,0.0468315301391035,1,High-Carb,Low-Protein,0.4483120138621524
Beras parboiled,0.3495049504950495,0.006,0.0388571428571428,0.1236476043276661,1,High-Carb,High-Protein,0.44778850535486286
Mangga segar,0.0514851485148514,0.0,0.004,0.0190108191653786,4,Low-Carb,Low-Protein,0.446932229913081
Beras jagung kuning kering mentah,0.3544554455445544,0.001,0.0314285714285714,0.1278207109737248,1,High-Carb,High-Protein,0.44645621314397743
breadnut tree seeds raw,0.0603960396039603,0.003,0.0097142857142857,0.0202472952086553,1,Low-Carb,Low-Protein,0.4464056698761292
Sayur lilin-terubuk,0.0356435643564356,0.0069999999999999,0.0154285714285714,0.0074188562596599,3,Low-Carb,Low-Protein,0.4445959145344459
Koya mirasa,0.3663366336633663,0.01,0.0457142857142857,0.1270479134466769,3,High-Carb,High-Protein,0.4442956011189598
Bihun mentah,0.3445544554455446,0.001,0.0268571428571428,0.1268933539412673,1,High-Carb,Low-Protein,0.44332630461731765
Mangga Gedong,0.0435643564356435,0.002,0.004,0.0173106646058732,4,Low-Carb,Low-Protein,0.44325735368192587
Nangka masak di pohon,0.1049504950495049,0.003,0.0068571428571428,0.0426584234930448,4,High-Carb,Low-Protein,0.4432101355797411
chocolate pudding fat free,0.1039603960396039,0.003,0.0125714285714285,0.0364760432766615,2,High-Carb,Low-Protein,0.44292856389258467
Mangga Indramayu,0.0712871287128713,0.002,0.0045714285714285,0.0289026275115919,4,High-Carb,Low-Protein,0.4415048711657044
vanilla yogurt,0.1435643564356435,0.021,0.048,0.0363214837712519,0,High-Carb,High-Protein,0.4410638147207695
Kacang merah /banda kering,0.3465346534653465,0.03,0.0794285714285714,0.1034003091190108,1,High-Carb,High-Protein,0.4410192112104421
woca seeds dried,0.100990099009901,0.003,0.0125714285714285,0.0349304482225656,4,High-Carb,Low-Protein,0.44065147552886036
instant coffee powder decaffeinated,0.0059405940594059,0.00069,0.0011428571428571,0.0021638330757341,2,Low-Carb,Low-Protein,0.44040205245069247
Tepung Beras,0.3603960396039604,0.005,0.04,0.1236476043276661,1,High-Carb,High-Protein,0.44020229606215316
Buah Mentega (bisbul),0.0386138613861386,0.002,0.004,0.0149922720247295,4,Low-Carb,Low-Protein,0.44004487947816734
Kembang Turi,0.0435643564356435,0.006,0.0102857142857142,0.0148377125193199,4,Low-Carb,Low-Protein,0.4389594937271774
vanilla yogurt low fat,0.2059405940594059,0.031,0.0691428571428571,0.0522411128284389,0,High-Carb,High-Protein,0.4388815692337695
Tepung Tales Beneng,0.3287128712871287,0.006,0.0325714285714285,0.1176197836166924,2,High-Carb,High-Protein,0.43865265443018414
Pisang mas bali,0.1257425742574257,0.002,0.008,0.0491499227202473,4,High-Carb,Low-Protein,0.4385903855996877
orange grapefruit juice,0.1049504950495049,0.002,0.0085714285714285,0.039258114374034,2,High-Carb,Low-Protein,0.4366735597605829
Beras giling var pelita mentah,0.3653465346534653,0.0139999999999999,0.0542857142857142,0.1191653786707882,1,High-Carb,High-Protein,0.43643675632776063
Beras hitam mentah,0.3475247524752475,0.013,0.0457142857142857,0.1188562596599691,1,High-Carb,High-Protein,0.4361419097568903
Daun gedi besar segar,0.0574257425742574,0.0069999999999999,0.0165714285714285,0.0154559505409582,2,Low-Carb,Low-Protein,0.43581401260961966
Beras Ketan Hitam,0.3524752475247524,0.0069999999999999,0.04,0.1205564142194745,1,High-Carb,High-Protein,0.4356503886370137
Tepung Terigu,0.3613861386138614,0.013,0.0508571428571428,0.1194744976816074,1,High-Carb,High-Protein,0.4353548417417741
Ikan sale lais mentah,0.4108910891089109,0.176,0.3502857142857142,0.0044822256568778,3,Low-Carb,High-Protein,0.4350727226953445
Beras Ketan Putih tumbuk,0.3574257425742574,0.008,0.0422857142857142,0.1211746522411128,1,High-Carb,High-Protein,0.43494329889020333
Beras ketan putih tumbuk mentah,0.3574257425742574,0.008,0.0422857142857142,0.1211746522411128,1,High-Carb,High-Protein,0.43494329889020333
Beras Parboiled,0.3603960396039604,0.006,0.0388571428571428,0.1238021638330757,1,High-Carb,High-Protein,0.4346853316619113
Roti warna sawo matang,0.2465346534653465,0.015,0.0451428571428571,0.0768160741885626,1,High-Carb,High-Protein,0.43384772071701194
prune juice,0.1801980198019802,6e-05,0.0091428571428571,0.0690880989180834,2,High-Carb,Low-Protein,0.43380344769267987
energy drink red bull,0.1099009900990099,0.0,0.0068571428571428,0.0408037094281298,2,High-Carb,Low-Protein,0.4336668721133738
Ubi jalar manis segar,0.0821782178217821,0.002,0.0085714285714285,0.0290571870170015,1,High-Carb,Low-Protein,0.4335477573624024
Jeruk Bali,0.0475247524752475,0.002,0.0034285714285714,0.0191653786707882,4,Low-Carb,Low-Protein,0.4333219155253859
Jambu Biji,0.0485148514851485,0.003,0.0051428571428571,0.018856259659969,4,Low-Carb,Low-Protein,0.43283001658240033
Beras Merah tumbuk,0.3554455445544554,0.009,0.0428571428571428,0.1199381761978361,1,High-Carb,High-Protein,0.4326819923028315
lemonade low calorie,0.0069306930693069,0.0,0.0005257142857142,0.0024729520865533,2,Low-Carb,Low-Protein,0.43260230109515463
sports drink,0.0257425742574257,0.0,0.0,0.0111282843894899,2,Low-Carb,Low-Protein,0.4322742552456546
Beras tumbuk merah mentah,0.3485148514851485,0.009,0.0417142857142857,0.117774343122102,1,High-Carb,High-Protein,0.4317985199097911
Beras Giling,0.3564356435643564,0.0069999999999999,0.0388571428571428,0.1219474497681607,1,High-Carb,High-Protein,0.43150611869549105
cranberry juice,0.091089108910891,0.003,0.0045714285714285,0.0377125193199381,2,High-Carb,Low-Protein,0.4312646934015213
Misoa,0.3415841584158416,0.022,0.0485714285714285,0.1205564142194745,3,High-Carb,High-Protein,0.4307208295384759
Beras Ketan Putih,0.3584158415841584,0.0069999999999999,0.0382857142857142,0.1227202472952086,1,High-Carb,High-Protein,0.4296839425854976
Jambu biji putih tidak berbiji,0.0603960396039603,0.003,0.0051428571428571,0.0238021638330757,4,Low-Carb,Low-Protein,0.4295743822223955
Bika Ambon ,0.2234653465346534,0.003,0.0171428571428571,0.0817619783616692,4,High-Carb,Low-Protein,0.4291690314525911
Bihun,0.3564356435643564,0.001,0.0268571428571428,0.1268933539412673,1,High-Carb,Low-Protein,0.42854880258917666
Batatas kelapa ubi segar,0.0881188118811881,0.001,0.0062857142857142,0.0324574961360123,2,High-Carb,Low-Protein,0.42831696545852427
Mangga Golek,0.0623762376237623,0.002,0.0028571428571428,0.0258114374034003,4,High-Carb,Low-Protein,0.4275370515988325
Emping beras,0.399009900990099,0.022,0.0605714285714285,0.131839258114374,1,High-Carb,High-Protein,0.42708278461302257
breadnut tree seeds dried,0.5811881188118811,0.027,0.0788571428571428,0.19629057187017,1,High-Carb,High-Protein,0.426965520680426
Beras Setengah Giling,0.3594059405940594,0.011,0.0434285714285714,0.1210200927357032,1,High-Carb,High-Protein,0.42694964073493175
Buah Nona,0.1,0.006,0.0097142857142857,0.0389489953632148,4,High-Carb,Low-Protein,0.42662854448956006
Oncom Kacang Tanah pepes,0.1306930693069307,0.038,0.0725714285714285,0.0211746522411128,2,Low-Carb,High-Protein,0.4265387183072819
Tepung Sente,0.3227722772277228,0.004,0.0228571428571428,0.1185471406491499,1,High-Carb,Low-Protein,0.425699068666553
Emping komak,0.3514851485148514,0.046,0.1017142857142857,0.0938176197836166,1,High-Carb,High-Protein,0.4254275911859557
Beras Pecah Kulit,0.3316831683168317,0.019,0.0422857142857142,0.117774343122102,1,High-Carb,High-Protein,0.4252842640142917
Beras giling var rojolele mentah,0.3534653465346534,0.017,0.048,0.1191653786707882,1,High-Carb,High-Protein,0.4248364240131874
Beras giling mentah,0.3534653465346534,0.017,0.048,0.1191653786707882,1,High-Carb,High-Protein,0.4248364240131874
full throttle coca cola,0.1089108910891089,0.002,0.0034285714285714,0.0448222565687789,2,High-Carb,Low-Protein,0.42466279425365094
Nasi,0.1782178217821782,0.003,0.0171428571428571,0.0615146831530139,1,High-Carb,Low-Protein,0.4245204829618995
apricot nectar,0.1376237623762376,0.002,0.0051428571428571,0.055177743431221,2,High-Carb,Low-Protein,0.42376531350253416
Ketan putih matang,0.1613861386138614,0.004,0.0171428571428571,0.055177743431221,1,High-Carb,Low-Protein,0.42333361357588445
Beras Ketan Putih kukus,0.1613861386138614,0.004,0.0171428571428571,0.055177743431221,1,High-Carb,Low-Protein,0.42333361357588445
Pisang Oli,0.1326732673267326,0.005,0.0062857142857142,0.0548686244204018,4,High-Carb,Low-Protein,0.4232496612762635
Kacang komak segar,0.3237623762376238,0.043,0.0937142857142857,0.0862442040185471,1,High-Carb,High-Protein,0.4230203283780718
citrus fruit juice,0.1128712871287128,0.00057,0.0045714285714285,0.0437403400309119,2,High-Carb,Low-Protein,0.4229715709392735
Jeruk Garut,0.0435643564356435,0.003,0.0045714285714285,0.0168469860896445,4,Low-Carb,Low-Protein,0.42277663189285336
Nasi beras merah,0.1475247524752475,0.004,0.016,0.0502318392581143,1,High-Carb,Low-Protein,0.42183712479999597
Tapai beras,0.098019801980198,0.003,0.0097142857142857,0.0346213292117465,1,High-Carb,Low-Protein,0.42170247632112573
Sapi abon,0.2099009900990099,0.106,0.1028571428571428,0.0916537867078825,3,High-Carb,High-Protein,0.42167741965321565
Ikan saluang kering mentah,0.2811881188118812,0.099,0.1948571428571428,0.022565687789799,3,Low-Carb,High-Protein,0.42115011828095694
sweet tea lipton,0.1287128712871287,0.0,0.0,0.0540958268933539,2,High-Carb,Low-Protein,0.4202796975368687
white grapefruit juice,0.095049504950495,0.002,0.0068571428571428,0.0350850077279752,2,High-Carb,Low-Protein,0.4202202882133136
grapefruit juice,0.095049504950495,0.002,0.0068571428571428,0.0350850077279752,2,High-Carb,Low-Protein,0.4202202882133136
Tim (nasi tim),0.1188118811881188,0.004,0.0137142857142857,0.0401854714064915,1,High-Carb,Low-Protein,0.41998608755030453
Nasi tim,0.1188118811881188,0.004,0.0137142857142857,0.0401854714064915,1,High-Carb,Low-Protein,0.41998608755030453
Ubi Cilembu,0.1841584158415841,0.002,0.0108571428571428,0.0684698608964451,1,High-Carb,Low-Protein,0.41989166505667797
Sukun muda segar,0.1178217821782178,0.002,0.008,0.0434312210200927,1,High-Carb,Low-Protein,0.4195387352619413
Beras Giling masak (nasi) ,0.1762376237623762,0.001,0.012,0.0627511591962905,1,High-Carb,Low-Protein,0.41847330410233863
corn flakes,0.1069306930693069,0.003,0.0097142857142857,0.0380216383307573,2,High-Carb,Low-Protein,0.41835982168586605
pear nectar,0.1485148514851485,0.00062,0.0017142857142857,0.0608964451313755,2,High-Carb,Low-Protein,0.4174014438577301
Nanas,0.0514851485148514,0.002,0.0022857142857142,0.0211746522411128,4,Low-Carb,Low-Protein,0.4168182539549771
Sop Kool,0.0118811881188118,0.001,0.0028571428571428,0.0030911901081916,3,Low-Carb,Low-Protein,0.4164496400709422
Lemonade,0.0297029702970297,0.0,0.0,0.0123647604327666,2,Low-Carb,Low-Protein,0.41626625360593744
limeade,0.1267326732673267,0.0,0.0,0.0527047913446677,2,High-Carb,Low-Protein,0.4158704627261487
Batatas tali ubi rebus,0.1801980198019802,0.004,0.0137142857142857,0.0652241112828439,1,High-Carb,Low-Protein,0.4158646205705171
Jagung titi,0.3702970297029703,0.022,0.0537142857142857,0.1222565687789798,1,High-Carb,High-Protein,0.4158025215979983
Semangka,0.0277227722772277,0.002,0.0028571428571428,0.0106646058732612,4,Low-Carb,Low-Protein,0.41559094538761454
passion fruit juice purple,0.1465346534653465,0.004,0.0097142857142857,0.055177743431221,2,High-Carb,Low-Protein,0.4155441198473022
Oyek (dari singkong),0.3386138613861386,0.001,0.0131428571428571,0.1284389489953632,1,High-Carb,Low-Protein,0.41516726573293605
Tales kukus,0.1188118811881188,0.003,0.0085714285714285,0.0435857805255023,2,High-Carb,Low-Protein,0.4137363609514629
Talas bogor kukus,0.1188118811881188,0.003,0.0085714285714285,0.0435857805255023,1,High-Carb,Low-Protein,0.4137363609514629
cranberry apricot juice,0.1554455445544554,0.0,0.0028571428571428,0.0613601236476043,2,High-Carb,Low-Protein,0.41311478932393236
white lemonade,0.0792079207920792,3e-05,0.0005714285714285,0.0321483771251932,2,High-Carb,Low-Protein,0.412703586537069
Mangga manalagi segar,0.1316831683168317,0.001,0.0057142857142857,0.049613601236476,4,High-Carb,Low-Protein,0.41256202355357535
Pisang talas segar,0.1118811881188118,0.002,0.0068571428571428,0.0412673879443585,1,High-Carb,Low-Protein,0.4122598205937835
Mangga Kopek,0.0554455445544554,0.002,0.0022857142857142,0.022565687789799,4,Low-Carb,Low-Protein,0.41213392573220287
Beras Ketan Putih tape,0.1702970297029703,0.005,0.0171428571428571,0.0579598145285935,1,High-Carb,Low-Protein,0.4116469920040882
Tapai ketan putih,0.1702970297029703,0.005,0.0171428571428571,0.0579598145285935,1,High-Carb,Low-Protein,0.4116469920040882
fruit yogurt,0.1475247524752475,0.017,0.0342857142857142,0.0432766615146831,2,High-Carb,High-Protein,0.4105207042448993
Mangga Harum Manis,0.0455445544554455,0.002,0.0022857142857142,0.0183925811437403,4,Low-Carb,Low-Protein,0.41010139524651873
Tepung Pisang,0.3346534653465347,0.004,0.0165714285714285,0.1245749613601236,1,High-Carb,Low-Protein,0.4098149109994305
yogurt low fat,0.1524752475247524,0.038,0.0737142857142857,0.0265842349304482,0,High-Carb,High-Protein,0.4085785271874599
lemon lime soda,0.1495049504950495,0.0,0.0017142857142857,0.0593508500772797,2,High-Carb,Low-Protein,0.40844618952867306
Ikan nasu metti segar,0.1524752475247524,0.05,0.096,0.0162287480680061,3,Low-Carb,High-Protein,0.40812093082172773
vegetable fruit juice,0.0089108910891089,0.00017,0.0004057142857142,0.0034003091190108,2,Low-Carb,Low-Protein,0.4079968402181816
Kesemek,0.0772277227722772,0.004,0.0045714285714285,0.0309119010819165,2,High-Carb,Low-Protein,0.4076634770482902
Ubi jalar merah segar,0.1495049504950495,0.003,0.0091428571428571,0.0547140649149922,1,High-Carb,Low-Protein,0.40705351095617043
cream soda,0.2495049504950495,0.0,0.0,0.1015455950540958,2,High-Carb,Low-Protein,0.4069866664607287
grape soda,0.1584158415841584,0.0,0.0,0.0644513137557959,2,High-Carb,Low-Protein,0.40684634986587814
Tepung Sukun,0.3495049504950495,0.005,0.0165714285714285,0.1304482225656878,1,High-Carb,Low-Protein,0.4063440148471175
Kaburan ubi segar,0.1316831683168317,0.002,0.0057142857142857,0.0497681607418856,1,High-Carb,Low-Protein,0.40614180990605264
Gembili ubi segar,0.1297029702970297,0.002,0.0062857142857142,0.0483771251931993,1,High-Carb,Low-Protein,0.4060233419093687
orange juice,0.0891089108910891,0.004,0.008,0.0321483771251932,2,High-Carb,Low-Protein,0.4056605686585643
coconut water,0.0455445544554455,0.005,0.0097142857142857,0.0137557959814528,2,Low-Carb,Low-Protein,0.4055298462511127
chinese chestnuts roasted,0.0673267326732673,0.003,0.0074285714285714,0.0228748068006182,2,Low-Carb,Low-Protein,0.40552944745205266
tonic water,0.1128712871287128,0.0,0.0,0.0457496136012364,2,High-Carb,Low-Protein,0.4053219330008462
Pisang kidang segar,0.095049504950495,0.002,0.0057142857142857,0.0347758887171561,4,High-Carb,Low-Protein,0.4049444498110618
tapioca pudding fat free,0.1039603960396039,0.004,0.0091428571428571,0.0369397217928902,4,High-Carb,Low-Protein,0.40479043701679435
Beras ganyong,0.3603960396039604,0.0069999999999999,0.0194285714285714,0.1333848531684698,1,High-Carb,Low-Protein,0.4045910719945852
yogurt parfait,0.1237623762376237,0.015,0.0285714285714285,0.0364760432766615,0,High-Carb,High-Protein,0.40438030513970186
